"accession","version","entryVersion","dataClass","taxonomicDivision","moleculeType","sequenceLength","topology","firstPublic","firstPublicRelease","lastUpdated","lastUpdatedRelease","Row.names","taxID","superkingdom","phylum","class","order","family","genus","species"
"MK645963","1","1","STD","INV","genomic DNA","597","linear","2019-03-25","140","2019-03-25","140","183",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MK645971","1","1","STD","INV","genomic DNA","598","linear","2019-03-25","140","2019-03-25","140","175",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MK645947","1","1","STD","INV","genomic DNA","598","linear","2019-03-25","140","2019-03-25","140","199",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MK645951","1","1","STD","INV","genomic DNA","597","linear","2019-03-25","140","2019-03-25","140","195",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MK645952","1","1","STD","INV","genomic DNA","597","linear","2019-03-25","140","2019-03-25","140","194",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MK645957","1","1","STD","INV","genomic DNA","597","linear","2019-03-25","140","2019-03-25","140","189",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MK645962","1","1","STD","INV","genomic DNA","597","linear","2019-03-25","140","2019-03-25","140","184",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MK645964","1","1","STD","INV","genomic DNA","597","linear","2019-03-25","140","2019-03-25","140","182",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JQ867389","1","1","STD","INV","genomic DNA","601","linear","2012-06-04","113","2012-06-04","113","1009",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JQ867390","1","1","STD","INV","genomic DNA","609","linear","2012-06-04","113","2012-06-04","113","1008",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"AY150067","2","5","STD","INV","genomic DNA","1760","linear","2003-04-30","75","2006-04-29","87","1046",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KF439866","1","5","STD","INV","genomic DNA","604","linear","2013-09-30","118","2015-04-21","124","763",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KF439867","1","5","STD","INV","genomic DNA","595","linear","2013-09-30","118","2015-04-21","124","762",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT587790","1","2","STD","INV","genomic DNA","542","linear","2015-09-12","126","2017-12-20","135","383",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ315566","1","2","STD","INV","genomic DNA","552","linear","2005-12-27","86","2006-03-14","87","1106",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT587789","1","2","STD","INV","genomic DNA","540","linear","2015-09-12","126","2017-12-20","135","384",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ315565","1","2","STD","INV","genomic DNA","552","linear","2005-12-27","86","2006-03-14","87","1107",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254598","1","1","STD","INV","genomic DNA","622","linear","2018-11-13","138","2018-11-13","138","275",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254615","1","1","STD","INV","genomic DNA","617","linear","2018-11-13","138","2018-11-13","138","258",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254622","1","1","STD","INV","genomic DNA","638","linear","2018-11-13","138","2018-11-13","138","251",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254575","1","1","STD","INV","genomic DNA","622","linear","2018-11-13","138","2018-11-13","138","298",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254582","1","1","STD","INV","genomic DNA","621","linear","2018-11-13","138","2018-11-13","138","291",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254591","1","1","STD","INV","genomic DNA","634","linear","2018-11-13","138","2018-11-13","138","282",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254592","1","1","STD","INV","genomic DNA","624","linear","2018-11-13","138","2018-11-13","138","281",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254604","1","1","STD","INV","genomic DNA","631","linear","2018-11-13","138","2018-11-13","138","269",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254579","1","1","STD","INV","genomic DNA","626","linear","2018-11-13","138","2018-11-13","138","294",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254594","1","1","STD","INV","genomic DNA","626","linear","2018-11-13","138","2018-11-13","138","279",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254600","1","1","STD","INV","genomic DNA","629","linear","2018-11-13","138","2018-11-13","138","273",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254611","1","1","STD","INV","genomic DNA","635","linear","2018-11-13","138","2018-11-13","138","262",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254578","1","1","STD","INV","genomic DNA","620","linear","2018-11-13","138","2018-11-13","138","295",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254613","1","1","STD","INV","genomic DNA","620","linear","2018-11-13","138","2018-11-13","138","260",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254614","1","1","STD","INV","genomic DNA","620","linear","2018-11-13","138","2018-11-13","138","259",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254587","1","1","STD","INV","genomic DNA","626","linear","2018-11-13","138","2018-11-13","138","286",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254590","1","1","STD","INV","genomic DNA","623","linear","2018-11-13","138","2018-11-13","138","283",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254574","1","1","STD","INV","genomic DNA","623","linear","2018-11-13","138","2018-11-13","138","299",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254603","1","1","STD","INV","genomic DNA","637","linear","2018-11-13","138","2018-11-13","138","270",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254605","1","1","STD","INV","genomic DNA","631","linear","2018-11-13","138","2018-11-13","138","268",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254618","1","1","STD","INV","genomic DNA","625","linear","2018-11-13","138","2018-11-13","138","255",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254619","1","1","STD","INV","genomic DNA","624","linear","2018-11-13","138","2018-11-13","138","254",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254620","1","1","STD","INV","genomic DNA","628","linear","2018-11-13","138","2018-11-13","138","253",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254597","1","1","STD","INV","genomic DNA","631","linear","2018-11-13","138","2018-11-13","138","276",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254602","1","1","STD","INV","genomic DNA","624","linear","2018-11-13","138","2018-11-13","138","271",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254606","1","1","STD","INV","genomic DNA","633","linear","2018-11-13","138","2018-11-13","138","267",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254607","1","1","STD","INV","genomic DNA","627","linear","2018-11-13","138","2018-11-13","138","266",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254610","1","1","STD","INV","genomic DNA","616","linear","2018-11-13","138","2018-11-13","138","263",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254573","1","1","STD","INV","genomic DNA","619","linear","2018-11-13","138","2018-11-13","138","300",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254585","1","1","STD","INV","genomic DNA","623","linear","2018-11-13","138","2018-11-13","138","288",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254576","1","1","STD","INV","genomic DNA","632","linear","2018-11-13","138","2018-11-13","138","297",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254577","1","1","STD","INV","genomic DNA","623","linear","2018-11-13","138","2018-11-13","138","296",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254580","1","1","STD","INV","genomic DNA","626","linear","2018-11-13","138","2018-11-13","138","293",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254581","1","1","STD","INV","genomic DNA","612","linear","2018-11-13","138","2018-11-13","138","292",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254583","1","1","STD","INV","genomic DNA","631","linear","2018-11-13","138","2018-11-13","138","290",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254584","1","1","STD","INV","genomic DNA","614","linear","2018-11-13","138","2018-11-13","138","289",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254586","1","1","STD","INV","genomic DNA","615","linear","2018-11-13","138","2018-11-13","138","287",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254595","1","1","STD","INV","genomic DNA","630","linear","2018-11-13","138","2018-11-13","138","278",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254599","1","1","STD","INV","genomic DNA","629","linear","2018-11-13","138","2018-11-13","138","274",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254608","1","1","STD","INV","genomic DNA","622","linear","2018-11-13","138","2018-11-13","138","265",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254609","1","1","STD","INV","genomic DNA","628","linear","2018-11-13","138","2018-11-13","138","264",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254596","1","1","STD","INV","genomic DNA","616","linear","2018-11-13","138","2018-11-13","138","277",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254621","1","1","STD","INV","genomic DNA","627","linear","2018-11-13","138","2018-11-13","138","252",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG254623","1","1","STD","INV","genomic DNA","630","linear","2018-11-13","138","2018-11-13","138","250",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ198378","1","1","STD","INV","genomic DNA","562","linear","2005-10-02","85","2005-10-02","85","1068",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"DQ198379","1","1","STD","INV","genomic DNA","562","linear","2005-10-02","85","2005-10-02","85","1067",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"JX415165","1","1","STD","INV","genomic DNA","490","linear","2012-12-16","115","2012-12-16","115","1000",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU893122","1","1","STD","INV","genomic DNA","1743","linear","2017-02-15","131","2017-02-15","131","474",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU893124","1","1","STD","INV","genomic DNA","1760","linear","2017-02-15","131","2017-02-15","131","472",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU893125","1","1","STD","INV","genomic DNA","1763","linear","2017-02-15","131","2017-02-15","131","471",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU893123","1","1","STD","INV","genomic DNA","1760","linear","2017-02-15","131","2017-02-15","131","473",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU893118","1","1","STD","INV","genomic DNA","1760","linear","2017-02-15","131","2017-02-15","131","478",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU893120","1","1","STD","INV","genomic DNA","1760","linear","2017-02-15","131","2017-02-15","131","476",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU893121","1","1","STD","INV","genomic DNA","1729","linear","2017-02-15","131","2017-02-15","131","475",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU893119","1","1","STD","INV","genomic DNA","1760","linear","2017-02-15","131","2017-02-15","131","477",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KT955848","1","1","STD","INV","genomic DNA","568","linear","2015-11-19","127","2015-11-19","127","719",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"HQ829448","1","1","STD","INV","genomic DNA","899","linear","2012-01-02","111","2012-01-02","111","1014",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"HQ829447","1","1","STD","INV","genomic DNA","899","linear","2012-01-02","111","2012-01-02","111","1015",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY965143","1","1","STD","INV","genomic DNA","300","linear","2018-04-05","136","2018-04-05","136","327",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KU569168","1","1","STD","INV","genomic DNA","1057","linear","2016-04-27","128","2016-04-27","128","612",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY965141","1","1","STD","INV","genomic DNA","656","linear","2018-04-05","136","2018-04-05","136","329",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY965142","1","1","STD","INV","genomic DNA","300","linear","2018-04-05","136","2018-04-05","136","328",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"AF176835","1","2","STD","INV","genomic DNA","1120","linear","1999-12-26","62","2001-09-24","69","1130",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KJ868819","1","2","STD","INV","genomic DNA","361","linear","2014-08-20","121","2017-11-20","134","396",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG897469","1","1","STD","ENV","genomic DNA","235","linear","2018-08-06","137","2018-08-06","137","309",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG897470","1","1","STD","ENV","genomic DNA","235","linear","2018-08-06","137","2018-08-06","137","308",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG897471","1","1","STD","ENV","genomic DNA","235","linear","2018-08-06","137","2018-08-06","137","307",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"MG897468","1","1","STD","ENV","genomic DNA","235","linear","2018-08-06","137","2018-08-06","137","310",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KY649446","1","1","STD","INV","genomic DNA","391","linear","2017-06-20","133","2017-06-20","133","432",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
"KC138539","1","5","STD","INV","genomic DNA","358","linear","2013-02-03","115","2015-01-23","123","884",110120,"Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Hepatozoidae","Hepatozoon","Hepatozoon canis"
